skill_match,experience,resume_length,keyword_density,num_skills,education_level,cert_count,job_count,selected
0.8166666666666668,34.17,1746,0.0,36,4,0,3,1
0.416666667,5.92,418,0.0,12,3,0,1,0
0.85,6.67,717,0.0,21,3,0,1,1
0.546666667,27.58,787,0.0,42,0,0,6,0
0.7033333333333335,3.58,1075,0.009259,58,3,0,4,0
0.65,0.42,556,0.0,20,3,0,1,0
0.65,7.75,649,0.0,10,0,0,1,0
0.716666667,0.0,626,0.038961,14,3,0,1,0
0.58,6.92,444,0.018868,9,3,0,1,0
0.626666667,0.42,768,0.0,21,3,0,1,0
0.85,3.75,972,0.0,35,4,0,3,1
0.8166666666666668,38.67,1151,0.0,38,0,0,7,1
0.75,9.67,697,0.0,12,4,0,5,1
0.783333333,0.25,696,0.0,8,3,0,1,0
0.85,22.92,517,0.0,7,0,0,4,1
0.816666667,1.75,555,0.0,5,3,0,2,0
0.65,33.0,484,0.0,13,3,1,4,1
0.85,0.0,1181,0.0,17,4,0,2,0
0.45,0.0,576,0.0,11,3,0,1,0
0.716666667,0.0,574,0.0,14,0,1,1,0
0.75,5.92,1011,0.0,29,0,0,4,0
0.65,6.17,510,0.0,9,3,0,1,0
0.3166666666666666,13.0,830,0.0,46,4,0,6,0
0.553333333,0.42,525,0.0,6,0,0,1,0
0.416666667,0.58,573,0.0,15,0,0,1,0
0.45,6.83,408,0.0,11,3,0,1,0
0.53,16.08,974,0.017241,41,0,0,3,0
0.65,0.83,576,0.013514,0,0,0,2,0
0.6,9.67,515,0.0,12,4,0,5,0
0.283333333,31.08,643,0.0,26,3,0,4,0
0.35,27.83,785,0.0,13,0,0,3,0
0.793333333,40.08,1099,0.0,13,0,0,4,1
0.516666667,1.67,752,0.010526,17,0,0,1,0
0.683333333,5.75,481,0.017544,9,3,0,1,0
0.7833333333333333,22.67,640,0.0,12,3,0,8,1
0.65,0.33,1013,0.0,15,3,2,1,0
0.826666667,0.17,406,0.0,8,3,0,1,0
0.45,1.08,523,0.0,7,3,0,1,0
0.75,4.75,1006,0.0,30,3,0,4,0
0.85,3.0,348,0.027027,7,5,0,3,1
0.4466666666666666,13.83,821,0.0,36,0,0,6,0
0.45,0.0,558,0.0,11,3,0,1,0
0.65,18.33,196,0.0,11,5,0,5,1
0.85,21.75,971,0.0,38,4,0,5,1
0.35,0.92,378,0.0,10,0,1,1,0
0.35,0.67,347,0.0,10,4,0,1,0
0.75,19.67,266,0.0,8,3,0,3,1
0.683333333,0.0,633,0.0,14,0,0,1,0
0.85,13.33,3377,0.002457,83,3,4,3,1
0.7799999999999999,3.25,405,0.023256,10,3,0,1,1
0.85,0.42,456,0.02,12,3,0,1,0
0.3833333333333333,5.92,509,0.0,29,0,0,4,0
0.316666667,6.92,478,0.0,9,3,0,1,0
0.85,3.0,993,0.0,27,4,0,6,1
0.65,0.0,830,0.0,13,3,3,1,0
0.65,6.75,577,0.028571,18,3,0,1,0
0.45,0.0,422,0.0,8,4,0,1,0
0.816666667,1.08,656,0.0,12,3,2,1,0
0.433333333,6.67,621,0.0,21,3,0,1,0
0.516666667,7.92,369,0.0,9,3,0,1,0
0.783333333,5.5,252,0.0,0,5,0,5,1
0.75,27.0,738,0.0,13,3,0,6,1
0.76,23.92,884,0.0,15,0,0,3,0
0.883333333,12.75,1004,0.0,32,3,2,3,1
0.683333333,23.92,996,0.0,15,0,0,3,0
0.7166666666666667,2.58,745,0.025641,27,3,0,3,0
0.783333333,7.08,995,0.0,47,3,0,3,0
0.683333333,0.42,675,0.0,19,3,0,1,0
0.65,6.75,678,0.0,18,3,0,1,0
0.793333333,0.25,767,0.0,8,3,0,1,0
0.816666667,7.17,342,0.027778,8,3,0,1,1
0.516666667,5.92,557,0.0,16,3,0,1,0
0.816666667,0.75,278,0.0,10,3,0,1,0
0.826666667,5.75,393,0.0,13,3,0,1,0
0.826666667,2.0,1365,0.0,51,0,1,3,0
0.38,0.0,620,0.0,12,3,1,1,0
0.7166666666666667,23.58,384,0.0,13,3,0,3,1
0.85,4.33,737,0.0,6,0,0,2,0
0.716666667,1.17,630,0.042254,15,3,1,1,0
0.85,8.25,2521,0.0,144,0,0,6,0
0.65,27.83,569,0.0,13,0,0,3,0
0.85,0.58,540,0.0,11,3,0,1,0
0.7600000000000001,17.33,1400,0.0,52,3,0,3,1
0.35,0.0,235,0.0,9,3,0,1,0
0.583333333,34.17,678,0.0,20,4,0,4,1
0.85,11.17,278,0.0,10,3,0,3,1
0.45,2.58,576,0.0,11,3,0,3,0
0.783333333,4.0,696,0.0,28,0,0,3,0
0.716666667,0.0,454,0.0,13,3,0,1,0
0.56,1.67,417,0.0,10,0,0,1,0
0.76,6.33,713,0.054348,21,3,0,1,1
0.683333333,6.33,473,0.0,10,3,0,1,0
0.516666667,2.75,301,0.0,13,4,0,7,0
0.6666666666666666,13.17,794,0.0,40,3,0,4,1
0.85,29.67,1114,0.0,50,0,0,5,1
0.6333333333333333,5.92,570,0.033333,29,0,0,4,0
0.9366666666666666,24.25,1834,0.014286,61,3,0,6,1
0.85,0.0,411,0.0,12,3,0,1,0
0.3999999999999999,8.92,605,0.0,34,3,0,7,0
0.703333333,7.08,880,0.0,11,3,0,2,0
0.38,29.67,940,0.0,50,0,0,5,0
0.65,0.42,867,0.009009,21,3,0,1,0
0.85,4.0,695,0.0,28,0,0,3,0
0.473333333,28.08,1331,0.0,82,0,0,8,0
0.7166666666666667,28.83,1104,0.0,62,4,0,4,1
0.3499999999999999,15.33,745,0.0,40,4,0,3,0
0.273333333,11.33,1007,0.0,29,3,0,2,0
0.483333333,9.67,826,0.0,16,0,0,3,0
0.683333333,0.25,548,0.0,11,3,0,1,0
0.683333333,0.67,522,0.0,10,4,0,1,0
0.65,0.0,514,0.014493,11,3,0,1,0
0.7600000000000001,38.67,1097,0.025424,38,0,0,7,1
0.75,0.5,509,0.014925,10,3,0,1,0
0.383333333,5.17,602,0.0,10,4,0,1,0
0.65,5.92,335,0.0,9,0,0,1,0
0.85,2.33,264,0.0,9,3,3,3,0
0.85,13.92,386,0.022727,8,0,0,4,1
0.716666667,0.25,403,0.066667,6,3,0,2,1
0.65,6.08,827,0.0,8,4,0,1,0
0.34,0.0,570,0.0,16,3,0,1,0
0.7433333333333333,20.67,1257,0.0,60,4,0,6,1
0.55,39.58,605,0.0,16,4,2,3,1
0.85,13.67,675,0.0,20,0,0,4,0
0.85,21.75,799,0.0,38,4,0,5,1
0.85,6.33,703,0.011111,21,3,0,1,1
0.7166666666666667,26.17,730,0.014085,35,4,0,2,1
0.65,7.08,426,0.020408,25,3,0,2,0
0.65,7.17,701,0.0,16,3,0,1,0
0.35,6.83,462,0.0,11,3,0,1,0
0.85,22.92,612,0.037037,7,0,0,4,1
0.65,33.0,658,0.0,13,3,1,4,1
0.7833333333333333,3.17,761,0.0,33,4,0,3,0
0.583333333,0.0,611,0.0,12,3,0,1,0
0.683333333,7.17,324,0.0,8,3,0,1,0
0.683333333,24.75,467,0.020833,12,4,2,5,1
0.65,2.83,475,0.036364,11,0,0,1,0
0.716666667,0.75,567,0.013158,6,3,0,1,0
0.683333333,9.67,523,0.0,12,4,0,5,1
0.783333333,0.0,985,0.0,18,0,1,1,0
0.65,0.5,572,0.027397,10,3,0,1,0
0.433333333,0.0,385,0.044444,13,3,0,1,0
0.35,5.58,334,0.0,16,3,0,1,0
0.35,0.67,475,0.0,10,4,0,1,0
0.65,3.25,446,0.0,10,3,0,1,0
0.92,2.42,645,0.0,11,3,0,1,1
0.373333333,7.58,682,0.0,36,0,0,3,0
0.59,0.92,377,0.021739,10,0,1,1,0
0.85,24.25,1827,0.0,61,3,0,6,1
0.85,7.08,474,0.0,11,3,0,2,1
0.61,6.92,547,0.026316,10,3,0,1,0
0.726666667,3.0,399,0.0,13,4,0,2,0
0.816666667,5.58,465,0.019608,16,3,0,1,1
0.85,19.67,483,0.0,8,3,0,3,1
0.583333333,6.67,428,0.0,14,3,0,1,0
0.333333333,0.0,609,0.02439,16,3,0,1,0
0.5599999999999999,40.33,524,0.0,17,3,0,5,1
0.906666667,6.17,806,0.0,6,3,0,1,1
0.85,0.67,559,0.0,10,4,0,1,0
0.85,2.33,385,0.066667,9,3,3,3,1
0.75,6.67,706,0.0,21,3,0,1,0
0.85,22.92,620,0.0,7,0,0,4,1
0.816666667,5.5,281,0.090909,0,5,0,5,1
0.826666667,5.25,1006,0.0,32,4,0,3,1
0.693333333,1.5,736,0.011111,21,4,0,4,0
0.85,0.0,764,0.0,13,3,3,1,0
0.716666667,59.0,361,0.0,0,0,0,9,0
0.85,3.17,762,0.0,33,4,0,3,1
0.61,9.67,557,0.0,12,4,0,5,0
0.683333333,1.17,569,0.0,15,3,1,1,0
0.4433333333333333,31.58,1258,0.007634,65,0,0,4,0
0.716666667,0.17,681,0.0,22,3,4,2,0
0.65,9.0,797,0.012658,27,3,0,4,0
0.716666667,7.75,476,0.056604,14,3,0,1,1
0.6833333333333332,13.17,900,0.0,40,3,0,4,1
0.85,2.33,464,0.0,9,3,3,3,0
0.75,22.92,507,0.0,7,0,0,4,0
0.57,0.42,332,0.051282,12,3,0,1,0
0.35,0.42,562,0.0,14,3,1,1,0
0.516666667,0.42,469,0.0,10,0,0,1,0
0.85,19.67,424,0.0,8,3,0,3,1
0.85,6.33,463,0.0,9,3,0,1,1
0.783333333,34.33,816,0.011236,59,0,1,4,1
0.6833333333333332,40.83,994,0.0,47,4,0,7,1
0.383333333,0.0,545,0.0,10,3,0,1,0
0.35,7.17,526,0.03125,12,3,0,1,0
0.3066666666666666,5.5,1171,0.008772,60,0,0,3,0
0.383333333,0.0,490,0.033333,11,3,0,1,0
0.716666667,27.0,817,0.0,13,0,0,6,0
0.546666667,7.75,487,0.0,10,0,0,1,0
0.85,2.75,284,0.0,13,4,0,7,1
0.683333333,27.83,468,0.0,13,0,0,3,0
0.523333333,0.58,349,0.0,12,3,0,1,0
0.5166666666666667,17.33,1190,0.0,52,3,0,3,0
0.65,7.75,575,0.0,10,0,0,1,0
0.683333333,21.42,620,0.0,19,0,0,4,0
0.716666667,21.5,719,0.0,28,0,0,4,0
0.55,24.5,654,0.029412,31,3,2,4,1
0.45,8.17,946,0.018868,50,4,1,4,0
0.716666667,5.92,669,0.0,16,3,0,1,0
0.516666667,59.0,185,0.0,0,0,0,9,0
0.7833333333333333,8.08,369,0.0,6,4,0,5,1
0.35,0.0,402,0.042553,12,3,0,1,0
0.85,2.58,682,0.013889,27,3,0,3,1
0.65,1.42,308,0.0,3,3,1,2,0
0.783333333,34.67,437,0.0,10,4,0,3,1
0.346666667,7.17,465,0.04,17,0,0,1,0
0.65,7.17,297,0.060606,8,3,0,1,1
0.376666667,8.17,367,0.0,10,0,0,3,0
0.85,0.0,566,0.0,10,0,0,1,0
0.783333333,14.17,455,0.0,10,3,0,3,1
0.5333333333333333,20.67,399,0.0,4,3,0,3,1
0.85,6.75,1018,0.0,18,3,0,1,1
0.316666667,0.42,531,0.027397,6,0,0,1,0
0.85,7.08,1212,0.0,47,3,0,3,1
0.183333333,0.0,512,0.0,8,3,0,1,0
0.75,24.5,646,0.0,31,3,2,4,1
0.793333333,31.33,451,0.0,14,0,0,3,1
0.596666667,0.42,844,0.0,21,3,0,1,0
0.8266666666666667,19.67,294,0.0,8,3,0,3,1
0.85,25.25,661,0.0,24,0,1,5,1
0.85,0.5,586,0.0,10,3,0,1,0
0.893333333,12.75,1031,0.0,32,3,2,3,1
0.583333333,2.75,299,0.0,13,4,0,7,0
0.783333333,0.25,510,0.0,9,0,0,1,0
0.65,3.0,319,0.0,7,5,0,3,0
0.55,11.33,992,0.0,29,3,0,2,0
0.55,0.58,357,0.0,12,3,0,1,0
0.8033333333333333,24.75,1055,0.017391,58,4,0,4,1
0.45,0.0,595,0.0,12,3,1,1,0
0.85,0.42,670,0.0,20,3,0,1,0
0.31,40.83,1036,0.0,47,4,0,7,0
0.85,35.83,2184,0.0,91,4,0,3,1
0.716666667,19.17,674,0.0,39,0,0,3,0
0.736666667,20.5,1995,0.012097,17,4,6,3,1
0.716666667,21.5,474,0.0,28,0,0,4,0
0.65,5.58,366,0.0,16,3,0,1,0
0.783333333,7.08,592,0.013333,13,3,1,1,1
0.793333333,6.92,469,0.0,8,3,0,1,0
0.85,31.58,1387,0.0,65,0,0,4,1
0.433333333,0.0,379,0.0,13,3,0,1,0
0.65,12.83,772,0.0,36,3,0,5,0
0.816666667,0.5,283,0.032258,6,3,0,2,1
0.35,7.0,373,0.0,14,0,0,2,0
0.606666667,1.5,667,0.0,34,0,2,3,0
0.45,7.75,378,0.045455,14,3,0,1,0
0.383333333,7.17,433,0.0,12,3,0,1,0
0.716666667,0.25,605,0.043478,9,0,0,1,0
0.3166666666666666,19.5,643,0.0,31,3,2,4,0
0.416666667,7.17,494,0.033898,12,3,0,1,0
0.716666667,4.33,678,0.0,6,0,0,2,0
0.85,8.5,1031,0.009009,26,0,0,6,0
0.816666667,40.08,1045,0.020134,13,0,0,4,1
0.35,0.0,289,0.0,9,3,0,1,0
0.59,7.0,374,0.02439,16,3,0,1,0
0.65,4.33,520,0.0,6,0,0,2,0
0.7833333333333333,3.17,763,0.0,33,4,0,3,0
0.85,19.17,1222,0.0,17,3,0,3,1
0.716666667,5.58,525,0.0,16,3,0,1,0
0.49,7.0,483,0.0,16,3,0,1,0
0.45,27.58,657,0.0,42,0,0,6,0
0.333333333,0.0,554,0.026667,11,3,0,1,0
0.65,4.33,486,0.014925,6,0,0,2,0
0.783333333,1.75,381,0.0,5,3,0,2,0
0.783333333,18.42,652,0.038961,20,3,0,5,1
0.693333333,6.83,679,0.022472,16,3,0,1,1
0.8166666666666668,9.08,1046,0.0,12,4,0,4,1
0.65,35.67,565,0.016393,12,3,0,2,1
0.65,0.0,605,0.013889,14,0,1,1,0
0.3166666666666666,53.5,162,0.0,4,4,0,9,0
0.816666667,8.17,1084,0.0,50,4,1,4,1
0.85,13.33,2865,0.002941,106,0,1,2,0
0.6933333333333334,19.42,591,0.0,27,0,2,3,0
0.35,5.58,373,0.044444,16,3,0,1,0
0.35,0.0,548,0.0,6,3,0,0,0
0.553333333,1.58,1215,0.0,47,0,0,4,0
0.85,0.67,466,0.04,10,4,0,1,1
0.35,0.0,503,0.0,16,3,0,1,0
0.683333333,0.83,487,0.0,0,0,0,2,0
0.75,6.33,759,0.021277,21,3,0,1,1
0.8266666666666667,3.75,1180,0.0,35,4,0,3,1
0.683333333,0.75,453,0.0,10,3,0,1,0
0.816666667,2.0,933,0.0,51,0,1,3,0
0.483333333,0.75,320,0.0,10,3,0,1,0
0.783333333,7.33,856,0.0,36,0,0,5,0
0.716666667,4.58,394,0.0,6,3,0,4,0
0.816666667,0.67,445,0.0,10,4,0,1,0
0.716666667,21.5,528,0.0,28,0,0,4,0
0.3999999999999999,20.67,341,0.0,4,3,0,3,0
0.7833333333333333,53.08,1204,0.0,18,4,0,3,1
0.416666667,31.08,739,0.0,26,3,0,4,0
0.65,7.0,537,0.014286,14,3,0,1,0
0.283333333,31.33,1053,0.0,66,0,0,4,0
0.85,12.83,695,0.014925,36,3,0,5,1
0.816666667,35.5,1270,0.006579,34,3,18,7,1
0.516666667,2.83,327,0.05,7,3,0,1,0
0.606666,9.0,793,0.0,27,3,0,4,0
0.313333333,6.33,340,0.0,10,3,0,1,0
0.6266666666666666,14.33,1215,0.0,45,4,0,6,1
0.65,5.58,717,0.0,16,3,0,1,0
0.75,0.0,869,0.0,10,0,0,1,0
0.85,1.17,638,0.0,15,3,1,1,0
0.35,6.25,414,0.0,8,3,0,1,0
0.76,0.0,513,0.017857,21,3,0,1,0
0.65,39.58,674,0.0,16,4,2,3,1
0.35,0.0,477,0.030303,6,3,0,1,0
0.65,33.0,475,0.0,13,3,1,4,1
0.85,2.75,320,0.055556,13,4,0,7,1
0.45,6.08,412,0.0,8,4,0,1,0
0.266666667,4.33,538,0.0,3,0,0,2,0
0.5,53.5,262,0.0,4,4,0,9,1
0.666666667,19.5,563,0.0,15,0,0,3,0
0.4666666666666666,28.83,1071,0.0,62,4,0,4,1
0.783333333,5.92,402,0.0,9,0,0,1,0
0.716666667,26.5,339,0.028571,9,3,0,3,1
0.783333333,1.0,618,0.0,4,3,0,2,0
0.693333333,20.25,771,0.0,34,4,0,9,1
0.85,16.17,1226,0.0,27,3,0,2,1
0.65,7.08,535,0.017544,25,3,0,2,0
0.166666667,0.42,550,0.0,6,0,0,1,0
0.76,25.5,630,0.0,10,0,0,4,0
0.423333333,18.25,1210,0.0,70,4,0,10,1
0.65,0.58,414,0.023256,11,3,0,1,0
0.85,18.33,513,0.0,11,5,0,5,1
0.2733333333333334,16.17,1144,0.0,61,4,1,8,0
0.816666667,6.75,405,0.0,13,0,0,1,0
0.85,0.75,304,0.0,10,3,0,1,0
0.85,24.5,865,0.0,31,3,2,4,1
0.2733333333333334,5.5,973,0.0,60,0,0,3,0
0.416666667,0.33,623,0.0,15,3,2,1,0
0.65,5.33,388,0.0,14,3,0,1,0
0.61,0.0,696,0.0,16,0,0,1,0
0.76,8.17,354,0.0,10,0,0,3,0
0.85,40.33,505,0.0,17,3,0,5,1
0.35,0.25,557,0.0,11,3,0,1,0
0.793333333,25.5,633,0.0,10,0,0,4,1
0.85,7.17,557,0.017857,17,0,0,1,0
0.75,31.33,376,0.0,14,0,0,3,0
0.65,1.67,368,0.0,12,3,0,2,0
0.7266666666666667,0.0,1522,0.019608,90,4,3,4,0
0.6833333333333332,34.67,695,0.0,34,0,0,6,0
0.416666667,7.75,372,0.0,14,3,0,1,0
0.45,0.0,604,0.0,14,0,1,1,0
0.85,6.25,423,0.0,8,3,0,1,1
0.35,31.08,737,0.0,26,3,0,4,0
0.483333333,0.83,452,0.031746,0,0,0,2,0
0.716666667,0.0,363,0.0,13,3,0,2,0
0.816666667,1.42,472,0.0,3,3,1,2,0
0.85,0.42,601,0.029412,20,3,0,1,1
0.65,0.67,401,0.0,6,4,1,1,0
0.85,19.92,909,0.0,22,3,0,4,1
0.85,0.0,694,0.034884,13,0,0,1,0
0.65,27.67,607,0.0,35,0,0,4,0
0.65,1.25,419,0.018868,8,3,0,1,0
0.65,0.5,685,0.0,7,3,0,1,0
0.6,0.42,752,0.011236,19,3,0,1,0
0.783333333,7.17,728,0.0,16,3,0,1,0
0.85,6.83,712,0.032258,12,3,0,1,1
0.433333333,0.0,697,0.0,16,0,0,1,0
0.3833333333333333,24.08,687,0.0,11,0,0,3,0
0.65,0.0,333,0.0,8,3,0,1,0
0.283333333,0.92,436,0.0,10,0,1,1,0
0.783333333,4.75,887,0.010753,30,3,0,4,0
0.793333333,0.0,733,0.010204,16,0,0,1,0
0.483333333,0.17,681,0.0,22,3,4,2,0
0.816666667,1.08,745,0.010989,12,3,2,1,0
0.65,12.83,735,0.027397,36,3,0,5,1
0.7166666666666667,12.83,804,0.0,36,3,0,5,1
0.783333333,6.92,470,0.016129,8,3,0,1,1
0.62,35.17,358,0.026316,18,0,0,3,0
0.546666667,15.25,883,0.0,35,4,0,3,1
0.65,0.42,593,0.0,14,3,1,1,0
0.6833333333333332,34.67,626,0.044118,34,0,0,6,1
0.716666667,20.5,2041,0.0,17,4,6,3,1
0.65,0.25,395,0.0,10,3,0,1,0
0.503333333,7.17,236,0.0,8,3,0,1,0
0.85,23.08,1230,0.0,39,3,0,5,1
0.35,0.0,395,0.0,12,3,0,1,0
0.65,7.08,930,0.0,33,4,0,3,0
0.75,20.33,371,0.0,7,0,0,3,0
0.716666667,24.75,421,0.0,12,4,2,5,1
0.65,7.75,572,0.0,10,0,0,1,0
0.48,0.0,692,0.0,11,3,0,1,0
0.5,0.0,524,0.0,26,3,0,1,0
0.65,0.67,289,0.0,6,4,1,1,0
0.8766666666666666,8.25,821,0.0,13,3,0,4,1
0.316666667,6.25,439,0.0,8,3,0,1,0
0.5499999999999999,25.25,706,0.0,24,0,1,5,0
0.65,0.58,497,0.015152,11,3,0,1,0
0.85,20.67,472,0.019608,4,3,0,3,1
0.4933333333333333,13.17,879,0.0,40,3,0,4,0
0.65,0.58,454,0.057692,12,3,0,1,0
0.65,22.0,515,0.0,26,0,0,3,0
0.483333333,20.17,1014,0.020202,52,3,0,3,1
0.716666667,8.17,973,0.0,50,4,1,4,1
0.283333333,7.75,334,0.0,9,0,0,3,0
0.783333333,0.0,817,0.0,7,3,0,2,0
0.85,0.0,458,0.0,6,3,0,0,0
0.683333333,7.17,741,0.0,12,3,0,1,0
0.75,4.75,787,0.0,30,3,0,4,0
0.683333333,0.08,461,0.057692,11,3,0,1,0
0.6733333333333333,35.83,2182,0.0,91,4,0,3,1
0.3499999999999999,19.42,491,0.0,27,0,2,3,0
0.7933333333333333,35.83,2106,0.0,91,4,0,3,1
0.65,0.58,416,0.0,11,3,0,1,0
0.75,0.0,629,0.0,12,3,0,1,0
0.65,6.83,607,0.0,12,3,0,1,0
0.816666667,2.75,302,0.0,13,4,0,7,1
0.793333333,5.17,506,0.0,10,3,2,2,0
0.683333333,0.42,769,0.0,21,3,0,1,0
0.736666667,5.25,788,0.0,32,4,0,3,0
0.65,6.08,487,0.0,8,4,0,1,0
0.3833333333333333,13.08,498,0.0,10,3,0,3,0
0.683333333,7.17,583,0.0,12,3,0,1,0
0.783333333,21.5,544,0.0,28,0,0,4,1
0.85,22.67,587,0.015152,12,3,0,8,1
0.333333333,5.17,544,0.0,10,4,0,1,0
0.816666667,21.17,1190,0.008197,61,3,0,5,1
0.683333333,0.0,484,0.054545,13,3,0,2,0
0.35,1.75,444,0.038462,7,3,0,1,0
0.65,0.0,674,0.0,11,3,0,1,0
0.716666667,0.58,359,0.0,12,3,0,1,0
0.793333333,7.75,550,0.0,9,0,0,3,0
0.7166666666666667,13.92,637,0.0,8,0,0,4,0
0.7833333333333333,38.67,959,0.009709,38,0,0,7,1
0.716666667,0.58,848,0.0,11,3,0,2,0
0.7266666666666667,13.08,474,0.0,10,3,0,3,1
0.7833333333333333,34.17,1443,0.0,36,4,0,3,1
0.35,35.17,375,0.0,18,0,0,3,0
0.65,5.33,563,0.0,14,3,0,1,0
0.716666667,7.75,350,0.0,9,0,0,3,0
0.736666667,1.42,431,0.020833,9,3,0,1,0
0.803333333,5.58,782,0.0,16,3,0,1,0
0.75,22.17,627,0.0,4,3,0,5,1
0.85,0.33,607,0.0,15,3,2,1,0
0.7166666666666667,13.83,929,0.0,36,0,0,6,0
0.65,1.75,370,0.0,5,3,0,2,0
0.65,16.17,1010,0.0,27,3,0,2,1
0.85,7.33,850,0.0,36,0,0,5,0
0.85,53.5,228,0.035714,4,4,0,9,1
0.683333333,0.25,397,0.02381,6,3,0,2,0
0.85,31.83,929,0.0,15,0,0,3,1
0.316666667,0.42,492,0.0,6,0,0,1,0
0.683333333,1.25,387,0.0,10,0,0,1,0
0.35,26.75,338,0.0,9,4,0,3,0
0.783333333,6.42,377,0.071429,13,3,0,1,1
0.383333333,0.58,481,0.0,15,0,0,1,0
0.65,0.0,747,0.0,8,3,0,1,0
0.75,0.67,541,0.0,9,3,0,1,0
0.916666667,0.0,856,0.0,18,0,1,1,0
0.783333333,0.0,577,0.04,11,3,0,1,1
0.783333333,6.83,682,0.0,16,3,0,1,0
0.75,0.0,486,0.0,11,3,0,1,0
0.783333333,24.75,596,0.0,12,4,2,5,1
0.65,5.58,811,0.029126,13,3,0,1,0
0.7166666666666667,25.42,1289,0.0,56,4,0,4,1
0.65,0.33,495,0.0,13,3,0,1,0
0.45,9.17,1024,0.0,62,4,0,4,0
0.716666667,0.58,406,0.022727,11,3,0,2,0
0.45,53.5,260,0.0,4,4,0,9,1
0.816666667,5.58,584,0.0,16,3,0,1,0
0.626666667,6.17,558,0.0,6,3,0,1,0
0.7833333333333333,14.33,1323,0.0,45,4,0,6,1
0.583333333,6.92,448,0.0,8,3,0,1,0
0.683333333,6.5,355,0.0,11,3,0,2,0
0.85,2.58,744,0.0,27,3,0,3,0
0.883333333,16.08,983,0.0,41,0,0,3,1
0.083333333,20.5,1973,0.004098,17,4,6,3,0
0.4333333333333333,28.83,1149,0.0,62,4,0,4,1
0.556666667,7.17,519,0.0,12,3,0,1,0
0.453333333,0.58,578,0.0,11,3,0,2,0
0.5666666666666668,21.75,728,0.027778,38,4,0,5,1
0.6433333333333334,9.17,1199,0.0,62,4,0,4,0
0.35,0.08,385,0.0,11,3,0,1,0
0.85,0.58,759,0.0,7,3,0,1,0
0.783333333,3.0,433,0.043478,13,4,0,2,1
0.626666667,0.25,497,0.0,8,3,0,1,0
0.683333333,16.67,1201,0.0,38,0,0,4,0
0.783333333,0.58,390,0.02381,11,3,0,1,0
0.45,53.08,832,0.0,18,4,0,3,1
0.65,5.58,678,0.023256,16,3,0,1,0
0.38,6.33,455,0.0,16,3,0,1,0
0.616666667,20.5,479,0.032787,29,0,0,4,1
0.716666667,28.08,1354,0.014815,82,0,0,8,1
0.65,0.0,454,0.0,10,0,0,1,0
0.65,3.25,339,0.0,10,3,0,1,0
0.65,25.5,485,0.0,20,4,0,7,1
0.65,0.0,488,0.015873,8,4,0,1,0
0.716666667,6.42,354,0.047619,13,3,0,1,1
0.77,5.25,755,0.012048,32,4,0,3,1
0.716666667,7.17,666,0.011236,16,3,0,1,0
0.55,16.17,1015,0.015385,27,3,0,2,1
0.3833333333333333,15.75,1005,0.0,51,3,0,3,0
0.683333333,5.92,288,0.0,9,0,0,1,0
0.77,5.5,335,0.0,0,5,0,5,1
0.85,0.0,567,0.013699,11,3,0,1,0
0.65,16.17,1007,0.0,27,3,0,2,1
0.65,53.08,796,0.0,18,4,0,3,1
0.45,5.58,639,0.0,16,3,0,1,0
0.85,13.33,3251,0.015915,106,0,1,2,0
0.726666667,31.33,376,0.0,14,0,0,3,0
0.683333333,2.58,661,0.0,11,3,0,3,0
0.716666667,0.83,661,0.0,0,0,0,2,0
0.65,0.42,294,0.0,10,0,0,1,0
0.65,5.75,385,0.0,13,3,0,1,0
0.6,1.33,442,0.0,26,0,0,4,0
0.35,0.42,669,0.0,21,3,0,1,0
0.35,5.58,735,0.0,13,3,0,1,0
0.716666667,23.92,893,0.0,15,0,0,3,0
0.75,20.5,524,0.0,29,0,0,4,0
0.583333333,0.0,462,0.0,18,4,0,1,0
0.55,0.67,319,0.0,6,3,0,1,0
0.583333333,31.33,594,0.0,48,0,0,4,0
0.65,33.0,481,0.036364,13,3,1,4,1
0.716666667,22.25,821,0.010417,20,0,0,4,0
0.8166666666666668,17.83,662,0.0,14,3,0,5,1
0.2166666666666666,16.17,1094,0.0,61,4,1,8,0
0.7599999999999999,9.08,937,0.0,12,4,0,4,1
0.62,1.75,371,0.0,5,3,0,2,0
0.35,5.75,284,0.0,13,3,0,1,0
0.85,36.08,1227,0.0,51,3,0,8,1
0.3499999999999999,40.33,472,0.0,17,3,0,5,0
0.65,9.17,1039,0.0,62,4,0,4,1
0.7166666666666667,20.67,478,0.055556,4,3,0,3,1
0.7833333333333333,14.33,1139,0.0,45,4,0,6,1
0.3166666666666666,19.5,513,0.0,31,3,2,4,0
0.423333333,1.25,418,0.0,8,3,0,1,0
0.85,6.92,574,0.0,10,3,0,1,1
0.533333333,2.83,521,0.0,11,0,0,1,0
0.65,1.67,365,0.0,12,3,0,2,0
0.873333333,3.08,680,0.0,36,4,0,2,1
0.45,18.42,591,0.0,20,3,0,5,0
0.75,20.25,846,0.0,34,4,0,9,1
0.85,16.08,1001,0.0,41,0,0,3,0
0.35,2.83,381,0.0,7,3,0,1,0
0.6833333333333332,34.67,681,0.013699,34,0,0,6,0
0.273333333,0.0,566,0.0,11,3,0,1,0
0.5333333333333333,3.25,482,0.0,10,3,0,1,0
0.593333333,0.75,575,0.0,7,0,1,1,0
0.65,33.0,482,0.0,13,3,1,4,1
